Recipe Urls,recipeName,ingredients
https://www.foodnetwork.com/recipes/emeril-lagasse/sicilian-style-arancini-3646284,Sicilian Style Arancini,"['3 3/4 to 4 cups chicken stock', '4 tablespoons butter', '3/4 cup finely chopped onion', '1 cup Carnaroli or Arborio rice', 'Pinch saffron', '1/2 cup dry white wine', '1/2 cup finely grated Parmigiano-Reggiano, plus extra for garnish', '1/3 cup heavy cream', '3 eggs', '1/2 cup chilled Bolognese Sauce for Arancini, recipe follows', 'Vegetable oil, for deep-frying', '1/2 cup all-purpose flour', '1 cup dry Italian bread crumbs', 'Essence, recipe follows', '1 1/2 tablespoons chopped fresh herbs, such as basil, thyme, parsley or chives', 'Salt and freshly ground black pepper', '2 1/2 tablespoons paprika', '2 tablespoons salt', '2 tablespoons garlic powder', '1 tablespoon black pepper', '1 tablespoon onion powder', '1 tablespoon cayenne pepper', '1 tablespoon dried oregano', '1 tablespoon dried thyme', '6 ounces pancetta or bacon, diced', '1 1/2 cups chopped yellow onion', '1 cup finely chopped carrots', '3/4 cup finely chopped celery', '1 teaspoon salt', '1/2 teaspoon freshly ground black pepper', '3/4 pound ground chuck', '1/2 pound ground veal', '1/2 pound ground pork', '2 tablespoons white wine', '1 1/2 tablespoons minced garlic', '1/4 cup tomato paste', '1 3/4 cups reduced-sodium beef broth', '1 1/4 cups whole milk', '1/4 cup heavy cream', '2 tablespoons frozen green peas']"
https://www.foodnetwork.com/recipes/emeril-lagasse/sicilian-style-chick-pea-salad-3646154,Sicilian Style Chick Pea Salad,"['3 cups cooked chickpeas, drained', '2 tablespoons lemon juice', '2 tablespoons red wine vinegar', '1 tablespoon raisins', '1 tablespoon lightly toasted pine nuts', '1/4 cup finely sliced green onions', '2 salt packed anchovies, rinsed under cool water, minced', '1/2 teaspoon finely grated lemon zest', 'Salt', '1/8 teaspoon freshly ground black pepper', '3 hard boiled eggs, peeled and quartered', '8 ounces tuna packed in olive oil, drained and flaked, or 3/4 cup drained, flaked home Cured tuna in olive oil, reserve some oil\xa0', '8 ounces tuna packed in olive oil, drained and flaked, or 3/4 cup drained, flaked home Cured tuna in olive oil, reserve some oil', '12 fresh basil leaves, cut into thin chiffonade']"
https://www.foodnetwork.com/recipes/tyler-florence/sicilian-style-spaghetti-and-eggplant-recipe-1942883,Sicilian Style Spaghetti and Eggplant,"['2 medium eggplants', '1/4 cup plus 2 tablespoons extra-virgin olive oil', '2 garlic cloves', '1/2 lemon, juiced', '6 fresh basil leaves', 'Kosher salt and freshly ground black pepper', '3 tablespoons extra-virgin olive oil', '2 medium onions, chopped', '1 fresh red chile, chopped', '2 garlic cloves, minced', '1 cup alfonso olives, pitted', '1/2 bunch fresh basil leaves', '3 (28-ounce) cans whole peeled tomatoes, drained and hand-crushed', 'Pinch sugar', '1 tablespoon capers', 'Kosher salt and freshly ground black pepper', '1 pound spaghetti', '1/2 cup freshly grated pecorino cheese']"
https://www.foodnetwork.com/recipes/sicilian-sweet-and-sour-chicken-recipe-2103482,Sicilian Sweet and Sour Chicken,"['2 tablespoons raisins', '1/2 cup dry white wine', '4 boneless skinless chicken breast halves', '1 1/2 teaspoons salt,\xa0divided', '1 teaspoon freshly ground pepper, divided', '1/3 cup all-purpose flour', '4 tablespoons vegetable oil', '1 small onion, finely diced', '2 large cloves garlic, minced', '1/4 teaspoon dried oregano', '2 teaspoons sugar', '2 tablespoons balsamic vinegar', '2 small ripe tomatoes, skinned, seeded, and chopped (skin reserved for garnish)', '2 tablespoons capers, rinsed', '2 Sicilian green olives, pitted and chopped', '1 cup low-sodium chicken broth', 'Chopped parsley leaves, for garnish', 'Tomato skin made into 4 rose flowers, for garnish']"
https://www.foodnetwork.com/recipes/sicilian-swordfish-with-sweet-and-sour-vegetables-recipe-1973472,Sicilian Swordfish with Sweet-and-Sour Vegetables,"['2 tablespoons extra-virgin olive oil', '3/4 pound cipollini onions, peeled', '1 bulb fennel, trimmed, cored and diced', '2 teaspoons sugar', 'Kosher salt and freshly ground pepper', '1/4 cup white wine vinegar', '4 cloves garlic, minced', '1 pound assorted small heirloom tomatoes', '2 sprigs fresh oregano, leaves stripped and chopped', '3 tablespoons brine-packed capers, plus 1 tablespoon brine', '1/3 cup pine nuts', 'Zest and juice of 1 lemon', '2 cups fresh parsley, chopped', 'Sea salt and freshly ground pepper', '3 3/4-to-1-pound swordfish steaks (about 1 1/4 inches thick)', '2 tablespoons extra-virgin olive oil, plus more for brushing and drizzling']"
https://www.foodnetwork.com/recipes/valerie-bertinelli/sicilian-tomato-pesto-8738886,Sicilian Tomato Pesto,"['1/3 cup slivered almonds', '1 pound bright red cherry tomatoes\xa0', '1/2 cup fresh basil leaves\xa0', '1/2 cup fresh flat-leaf parsley leaves\xa0', '1 tablespoon fresh mint leaves\xa0', '1/2 teaspoon crushed red pepper flakes\xa0', '2 cloves garlic', 'Kosher salt\xa0', '1/3 cup olive oil\xa0', '1/3 cup grated Parmesan or pecorino\xa0', '1 baguette, cut crosswise into slices and lightly toasted\xa0']"
https://www.foodnetwork.com/recipes/food-network-kitchen/sicilian-style-cauliflower-with-whole-wheat-pasta-recipe-1927978,Sicilian-Style Cauliflower with Whole Wheat Pasta,"['Kosher salt, as needed, plus 2 teaspoons', '3/4 pound whole-wheat penne', '1/4 cup extra-virgin olive oil, plus more as needed', '5 cups 3/4-inch cauliflower florets (about 1 to 1 1/4 pounds)', '1 large shallot, sliced into thin rings', '2 cloves garlic, smashed', '3/4 cup water', '1/4 cup white wine vinegar', '2 tablespoons golden raisins', '1 tablespoon honey', '1 tablespoon capers', '1 sprig fresh thyme', '1 bay leaf', '2 teaspoons fennel seeds, optional', 'Freshly ground black pepper', '3 tablespoons pine nuts, toasted', '3 tablespoons chopped fresh flat-leaf parsley', '1/4 cup grated Pecorino Romano, plus more as needed']"
https://www.foodnetwork.com/recipes/rachael-ray/sicilian-style-sardine-pasta-with-bread-crumbs-recipe-1941855,Sicilian-Style Sardine Pasta with Bread Crumbs,"['1/4 cup plus 3 tablespoons extra-virgin olive oil', '8 cloves garlic, chopped', '1 1/2 cups bread crumbs', '1/2 cups flat-leaf parsley, chopped', 'Coarse salt and coarse black pepper', '2 tins sardines, 4 ounces each, drained, boned and chopped', '1 teaspoon crushed red pepper flakes', '1 pound linguini, fresh or dried, your choice, cooked to al dente in salted water']"
https://www.foodnetwork.com/recipes/giada-de-laurentiis/side-car-martini-recipe-1947935,Side Car Martini,"['1/2 cup sugar', '1 lime, zested', '1 lime wedge', '10 ounces cognac (recommended: Hennessy)', '4 ounces Triple Sec liqueur (recommended: Cointreau)', '4 ounces sweet and sour mix', '4 ounces Limoncello', '2 ounces lime juice', 'Ice']"
https://www.foodnetwork.com/recipes/side-of-fennel-recipe-1957285,Side of Fennel,"['1 small clove garlic', '1 cup fennel fronds, chopped', 'Salt', 'Extra-virgin olive oil', '2 bulbs fennel, cut into quarters and tough outside layer removed', '1/4 cup water']"
https://www.foodnetwork.com/recipes/sidecar-9614157,Sidecar,"['1 tablespoon fresh lemon juice, plus more for rimming glasses, plus\xa04 skinny lemon peels', '1/2 cup pink sanding sugar\xa0', '8 ounces good cognac\xa0', '2 tablespoons superfine sugar\xa0', '4 ounces orange liqueur, such as Grand Marnier\xa0']"
https://www.foodnetwork.com/recipes/ina-garten/sidecar-cocktails-recipe-1941406,Sidecar Cocktails,"['Freshly squeezed lemon juice', 'Sugar', '1 cup Cognac or good brandy', '1/2 cup Triple Sec or Cointreau', '1/4 cup freshly squeezed lemon juice', 'Maraschino cherries or lemon peel, to garnish']"
https://www.foodnetwork.com/recipes/sidecars-with-dried-cherries-2145490,Sidecars with Dried Cherries,"['Juice of 1 lemon for sugaring the glasses', '1/4 cup sugar\xa0', '1/4 cup dried cherries\xa0', '6 ounces good Cognac (VS not VSOP), divided\xa0', '3 ounces freshly squeezed lemon juice (2 lemons)\xa0', '3 ounces Grand Marnier liqueur\xa0', 'Ice\xa0']"
https://www.foodnetwork.com/recipes/sidecars-with-dried-cherries0-3362505,Sidecars with Dried Cherries,"['Juice of 1 lemon, for sugaring the glasses', '1/4 cup sugar', '1/4 cup dried cherries', '6 ounces good cognac (VS, not VSOP), divided', '3 ounces freshly squeezed lemon juice (2 lemons)', '3 ounces Grand Marnier liqueur', 'Ice']"
https://www.foodnetwork.com/recipes/gridiron-grilled-corn-salad-recipe-1918024,Sideline Salad,"['6 ears corn, husks removed', '6 tablespoons canola oil', 'Salt and freshly ground black pepper', '4 ripe avocados', '1 pint teardrop tomatoes', '1 Serrano chili', '1 small red onion', '1 lime', '1/2 cup cilantro leaves', '1/4 cup olive oil']"
https://www.foodnetwork.com/recipes/sideline-salmon-caribbean-jerk-salmon-recipe-2012632,Sideline Salmon (Caribbean Jerk Salmon),"['1/2 cup roasted garlic olive oil', '1/4 cup freshly squeezed lime juice', '1/8 cup freshly squeezed lemon juice', '2 cloves freshly chopped garlic', '1 jalapeno, chopped', '1/2 cup diced sweet onion', '3 green onions, chopped', '2 tablespoons grated ginger', '2 tablespoons brown sugar', '1/2 cup juice nectar (recommended: Four Seasons)', '1 tablespoon chopped thyme leaves', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground nutmeg', '1/4 teaspoon ground clove', '1 teaspoon allspice', '1 teaspoon kosher salt', '1 1/2 teaspoons freshly ground black pepper', '1 mango, pitted and diced', '1/2 red bell pepper, seeded and chopped', '1 fresh salmon fillet, skin-on, (2 to 3 pounds)']"
https://www.foodnetwork.com/recipes/sideways-turkey-cake-7514771,Sideways Turkey Cake,"['Flour-based baking spray, for the pan', '2 cups all-purpose flour\xa0', '1 1/2 teaspoons baking powder\xa0', '3/4 teaspoon salt\xa0', '1/2 teaspoon baking soda\xa0', '3/4 cup plus 2 tablespoons water\xa0', '3/4 cup granulated sugar\xa0', '1/2 cup vegetable oil\xa0', '4 1/2 teaspoons white vinegar\xa0', '1 tablespoon vanilla extract\xa0', 'Red gel food color\xa0', 'Orange gel food color\xa0', 'Yellow gel food color\xa0', '1 pound (4 sticks) unsalted butter, softened', ""2 pounds confectioners' sugar, sifted\xa0"", '1 teaspoon vanilla extract\xa0', 'Milk or cream, to thin\xa0', 'Red gel food color\xa0', 'Orange gel food color\xa0', 'Yellow gel food color\xa0', '2 tablespoons unsweetened cocoa powder\xa0', '3 ounces semisweet chocolate, melted\xa0', '1/2 cup semisweet chocolate chips, melted', '1 black candy bead\xa0', '1 square lemon fruit chew\xa0', '1 fruit roll tape\xa0', '5 gingersnaps with scalloped edges\xa0', '15 candy corn pieces\xa0']"
https://www.foodnetwork.com/recipes/sierra-empanada-11320093,Sierra Empanada,"['1 onion, cut in quarters, plus\xa02 1/2 pounds onions, diced', '1 tablespoon plus 3 1/2 teaspoons salt\xa0', '2 1/2 pounds boneless, skinless chicken thighs\xa0', '1/2 cup olive oil, plus more for oiling the sheet pan\xa0', '1/3 cup chipotle peppers\xa0', '1 tablespoon garlic, minced\xa0', '1 cup crushed\xa0tomatoes', '1 teaspoon black pepper\xa0', '2 tablespoons chopped\xa0fresh chives', 'Empanada Dough, recipe follows', 'Egg yolk, for glaze, optional', '3 cups all-purpose flour', '1/2 teaspoon salt\xa0', '6 ounces unsalted butter\xa0', '1 egg\xa0', '2 tablespoons chopped fresh\xa0chives']"
https://www.foodnetwork.com/recipes/sierras-grandmas-secret-buffalo-wing-sauce-recipe-1913214,Sierra's Grandma's Secret Buffalo Wing Sauce,"['2 cups vegetable oil', '10 whole, fresh chicken wings, cut in pieces (20 wing pieces)', '1 stick butter', '4 tablespoons brown sugar', '5 tablespoons tomato sauce', '1/4 teaspoon garlic', '1/4 teaspoon onion powder', '1/4 teaspoon white pepper', '1/4 teaspoon chili powder', '1/4 teaspoon salt', '1 teaspoon oregano, fresh or dried', 'Dash beer', ""1 dash hot sauce (recommended: Frank's Hot Sauce)""]"
https://www.foodnetwork.com/recipes/signature-homemade-carrot-cake-recipe-1951400,Signature Homemade Carrot Cake,"['2 cups vegetable oil', '2 2/3 cups sugar', '5 eggs', '2 2/3 cups carrots, grated', '1 1/3 cups walnuts', '1 1/3 cups pineapple, crushed and drained', '2/3 cup coconut flakes, sweetened', '1/3 cup raisins', '3 1/2 cups flour', '1 1/3 tablespoons baking soda', '1 1/3 tablespoons baking powder', '2 2/3 tablespoons cinnamon', '1 teaspoon salt', 'Cream Cheese Frosting:', '6 ounces cream cheese', '2 tablespoons or 1/4 stick butter, unsalted, softened', '2 tablespoons vegetable shortening', ""1 1/2 cups confectioners' sugar"", '1 teaspoon pure vanilla extract', '1 cup walnuts, toasted', '1 cup coconut flakes, toasted']"
https://www.foodnetwork.com/recipes/signature-sakegria-recipe-1914013,Signature Sakegria,"['1 ounces plum sake', '2 ounces sake (recommend: Kaori or Fukunishiki)', '3 ounces white wine', '1-ounce mango juice', '1-ounce pineapple juice', '1-ounce merlot', '1-ounce champagne', '4 spoons cubed fruit (plum, mango, pineapple: be creative!)']"
https://www.foodnetwork.com/recipes/signature-sakegria-1914013,Signature Sakegria,"['1 ounces plum sake', '2 ounces sake (recommend: Kaori or Fukunishiki)', '3 ounces white wine', '1-ounce mango juice', '1-ounce pineapple juice', '1-ounce merlot', '1-ounce champagne', '4 spoons cubed fruit (plum, mango, pineapple: be creative!)']"
https://www.foodnetwork.com/recipes/signature-soulful-soup-11945913,Signature Soulful Soup,"['1 tablespoon extra-virgin olive oil', '2 cloves garlic, minced', '1 pound spicy Italian turkey sausage, casings removed\xa0', '3 3/4 cups canned low-sodium black-eyed peas (from two 15-ounce cans)', '2 cups roughly chopped collard greens\xa0', '2 cups diced roasted tomatoes (from one 15 1/2-ounce can)', '1 cup diced Vidalia onion', '1 cup diced red bell pepper', '1 cup diced yellow bell pepper', '1 tablespoon Just Savor Cajun Kick seasoning\xa0', '1 teaspoon ground cumin', '6 cups low-sodium chicken broth', 'Kosher salt and freshly ground pepper\xa0']"
https://www.foodnetwork.com/recipes/alton-brown/silence-of-the-leg-o-lamb-recipe-1910085,Silence of the Leg O' Lamb,"['1 sirloin end leg of lamb, boned, and trussed', '4 cloves garlic', '8 fresh mint leaves', '1 tablespoon brown sugar', '1 tablespoon kosher salt', '2 teaspoons black pepper', '5 tablespoons strong mustard, such as Dijon', '2 tablespoons canola oil', '2 sprigs fresh rosemary']"
https://www.foodnetwork.com/recipes/sandra-lee/silent-night-recipe-1943767,Silent Night,"['4 cups orange juice', '2 cups pineapple juice', '2 shots sweetened coconut milk', '2 shots pineapple rum', '2 shots coconut rum', '2 shots passion fruit rum', '1 shot cranberry juice', 'Ice']"
https://www.foodnetwork.com/recipes/silk-sheets-cocktail-2106685,Silk Sheets Cocktail,"['3 to 4 medium strawberries', '1 ounce balsamic vinegar', ""2 ounces gin, such as Hendrick's"", 'Ice', 'St. Germain Foam, optional, recipe follows', '1/2 cup egg whites', '1/2 cup elderflower liqueur, such as St. Germain', 'Juice from 1 lime']"
https://www.foodnetwork.com/recipes/tyler-florence/silken-smoothie-recipe-1910380,Silken Smoothie,"['1 cup raspberries, frozen', '1 cup crushed pineapple', '1 cup soy milk', '2 tablespoons honey', '1 lemon, juiced', '1 teaspoon vanilla extract', '1/2 cup soft silken tofu']"
https://www.foodnetwork.com/recipes/food-network-kitchen/silken-tofu-banchan-13351833,Silken Tofu Banchan,"['2 tablespoons soy sauce', '4 teaspoons sesame oil', '1 tablespoon plus 1/2 teaspoon gochugaru', '1 tablespoon fish sauce', '2 teaspoons mirin', '2 teaspoons sugar', '2 teaspoons distilled white vinegar or rice vinegar', '2 cloves garlic, minced', 'One 1-pound block silken tofu, drained', 'Chopped scallion greens, for topping', 'Chopped soft herbs, such as cilantro or dill, for topping', 'Toasted sesame seeds, for topping']"
https://www.foodnetwork.com/recipes/silky-avocado-sauce-recipe-1918684,Silky Avocado Sauce,"['1 avocado, halved and pitted, flesh cut in quarters', '2 cups water', '1 clove garlic', '1/2 shallot', '2 tablespoons lemon juice, plus more to taste', 'Pinch kosher salt, plus more for seasoning', 'Pinch freshly ground black pepper, plus more for seasoning']"
https://www.foodnetwork.com/recipes/silky-bean-curd-soup-with-greens-recipe-1926645,Silky Bean Curd Soup with Greens,"['2 cups chicken broth', '2 cups water', '1 teaspoon soy sauce', '2 tablespoons miso paste', '4 ounces silky soft bean curd, cut into 1/2-inch dice', '8 ounces spinach, stemmed and leaves washed', 'Garnish crushed red pepper flakes; toasted sesame seeds']"
https://www.foodnetwork.com/recipes/valerie-bertinelli/silky-blender-pesto-pasta-sauce-with-fettuccine-11655039,Silky Blender Pesto Pasta Sauce with Fettuccine,"['Kosher salt', '1 pound fettuccine pasta\xa0', '4 cups lightly packed fresh basil leaves\xa0', '1/2 cup pine nuts\xa0', '1 clove garlic, smashed', '1/4 teaspoon freshly ground black pepper\xa0', '2/3 cup extra-virgin olive oil\xa0', '3/4 cup freshly grated pecorino', '3/4 cup freshly grated Parmesan, plus more for garnish\xa0']"
https://www.foodnetwork.com/recipes/dave-lieberman/silky-cauliflower-soup-with-parmesan-crisps-recipe-1953622,Silky Cauliflower Soup with Parmesan Crisps,"['1 head cauliflower', '2 tablespoons extra-virgin olive oil', '1 small onion, chopped', '2 cloves garlic, minced', '1 quart low-sodium chicken stock', '1/2 cup finely grated Parmesan', 'Salt and freshly ground black pepper', '1 cup shredded Parmesan', 'Chopped chives, for garnish']"
https://www.foodnetwork.com/recipes/alton-brown/silky-salsa-verde-7415725,Silky Salsa Verde,"['1 pound tomatillos, husks removed and rinsed', '1 serrano chile, stemmed, halved and seeded', '1/2 large white onion, peeled and separated', '1 1/2 teaspoons grapeseed oil', '1 cup packed fresh cilantro with stems', '1 1/2 teaspoons kosher salt', '1/4 teaspoon xanthan gum']"
https://www.foodnetwork.com/recipes/silky-tofu-with-ancient-eggs-recipe-1969762,Silky Tofu with Ancient Eggs,"['1 (14 ounce) package soft tofu', '3 tablespoons Szechuan preserved mustard greens (or homemade pickled mustard greens)', '2 thousand year-old eggs', '1/4 cup chopped fresh cilantro', '3 scallions, thinly sliced', '3 tablespoons sesame oil', '2 tablespoons rice vinegar', '1 tablespoon soy sauce']"
